OBJECT_TYPE, OBJECT_NAME, COLUMN_NAME
'KB SQL Column Code Change', 'DM_WLL_M_50_69', 'SMOKING_CESS_CNSL_YN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69', 'SMOKING_STATUS_C'
'KB SQL Column Code Change', 'DM_WLL_M_50_69', 'TOBAC_NUM_PACK'
'KB SQL Column Code Change', 'DM_WLL_M_50_69', 'TOBAC_PACK_YEAR'
'KB SQL Column Code Change', 'DM_WLL_M_50_69', 'TOBAC_REVIEWED_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69', 'WEIGHT_FIRST'
'KB SQL Column Code Change', 'DM_WLL_M_50_69', 'WEIGHT_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69', 'WEIGHT_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_50_69', 'WEIGHT_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'ABDOMINAL_ULTRASOUND_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'APP_PCP_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'APP_PCP_NEXT_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'BMI_FIRST'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'BMI_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'BMI_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'BMI_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'BP_DIA_FIRST'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'BP_DIA_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'BP_DIA_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'BP_DIA_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'BP_SYS_FIRST'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'BP_SYS_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'BP_SYS_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'BP_SYS_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'CHOLEST_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'CHOLEST_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'CHOLEST_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'CHOLEST_L_LRR_ID'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'CHOLEST_L_UNIT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'COLONOGRAPHY_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'COLONOSCOPY_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'COLORECTAL_CAN_SCRN_HM_C'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'CUR_PCP_PROV_ID'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'DIABETES_SCRN_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'FAM_HAS_DIABETES_YN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'FECAL_OCCULT_BLOOD_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'FIT_DNA_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'FIT_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HAD_STROKE_YN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HAD_THROMB_YN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HAD_TIA_YN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HAS_AFIB_YN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HAS_CAD_YN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HAS_CHF_YN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HAS_COLON_YN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HAS_COLORECTAL_CANCER_YN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HAS_DIABETES_YN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HAS_HYPERTEN_YN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HDL_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HDL_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HDL_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HDL_L_LRR_ID'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HDL_L_UNIT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'HIV_SCRN_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'IMMNZTN_DTAP_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'IMMNZTN_FLU_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'IMMNZTN_PPSV_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'IMMNZTN_TD_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'LDL_CALC_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'LDL_CALC_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'LDL_CALC_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'LDL_CALC_L_LRR_ID'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'LDL_CALC_L_UNIT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'LDL_DIR_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'LDL_DIR_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'LDL_DIR_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'LDL_DIR_L_LRR_ID'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'LDL_DIR_L_UNIT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'LIPID_PROFILE_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'ON_SMOKEDET_YN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'SIGMOIDOSCOPY_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'SMOKELESS_STATUS_C'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'SMOKING_CESS_CNSL_DT'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'SMOKING_CESS_CNSL_YN'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'SMOKING_STATUS_C'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'TOBAC_NUM_PACK'
'KB SQL Column Code Change', 'DM_WLL_M_50_69_EXT', 'TOBAC_PACK_YEAR'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'ABDOMINAL_ULTRASOUND_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'AGE'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'ALCOHOL_QTY'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'APP_PCP_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'APP_PCP_NEXT_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'BMI_FIRST'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'BMI_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'BMI_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'BMI_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'BP_DIA_FIRST'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'BP_DIA_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'BP_DIA_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'BP_DIA_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'BP_SYS_FIRST'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'BP_SYS_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'BP_SYS_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'BP_SYS_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CHADS2_SC_AGE'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CHADS2_SC_CHF'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CHADS2_SC_DIABETES'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CHADS2_SC_HYPERTEN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CHADS2_SC_PERCENT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CHADS2_SC_STR_ETC'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CHADS2_SC_TOT_PTS'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CHOLEST_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CHOLEST_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CHOLEST_L_LRR_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CHOLEST_L_ORD_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CHOLEST_L_UNIT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'COLONOGRAPHY_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'COLONOSCOPY_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'COLORECTAL_CAN_SCRN_HM_C'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CUR_PCP_PROV_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CUR_PRIM_BEN_PLAN_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CUR_PRIM_FIN_CLASS_C'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CUR_PRIM_PAYER_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'CUR_PRIM_PROD_TYPE_C'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'DIABETES_RISK_SCORE'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'DIABETES_RISK_SC_AGE'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'DIABETES_RISK_SC_BMI'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'DIABETES_RISK_SC_FAM'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'DIABETES_RISK_SC_F_W_GEST_OR_M'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'DIABETES_RISK_SC_HYPERTEN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'DIABETES_RISK_SC_MISSING_C'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'DIABETES_RISK_SC_PHYS_ACT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'DIABETES_SCRN_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'EVALUATE_AS_MALE_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'FAM_HAS_DIABETES_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'FECAL_OCCULT_BLOOD_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'FIT_DNA_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'FIT_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HAD_STROKE_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HAD_THROMB_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HAD_TIA_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HAS_AFIB_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HAS_CAD_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HAS_CHF_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HAS_COLON_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HAS_COLORECTAL_CANCER_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HAS_DIABETES_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HAS_HYPERTEN_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HDL_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HDL_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HDL_L_LRR_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HDL_L_ORD_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HDL_L_UNIT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HEIGHT_FIRST'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HEIGHT_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HEIGHT_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'HEIGHT_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'IMMNZTN_DTAP_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'IMMNZTN_FLU_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'IMMNZTN_PPSV_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'IMMNZTN_TD_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'LDL_CALC_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'LDL_CALC_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'LDL_CALC_L_LRR_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'LDL_CALC_L_ORD_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'LDL_CALC_L_UNIT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'LDL_DIR_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'LDL_DIR_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'LDL_DIR_L_LRR_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'LDL_DIR_L_ORD_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'LDL_DIR_L_UNIT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'LIPID_PROFILE_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'ON_SMOKEDET_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'PHYS_ACTIVE_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'SEX_C'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'SIGMOIDOSCOPY_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'SMOKELESS_STATUS_C'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'SMOKING_CESS_CNSL_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'SMOKING_CESS_CNSL_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'SMOKING_STATUS_C'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'TOBAC_NUM_PACK'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'TOBAC_PACK_YEAR'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'TOBAC_REVIEWED_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'WEIGHT_FIRST'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'WEIGHT_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'WEIGHT_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70', 'WEIGHT_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'ABDOMINAL_ULTRASOUND_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'APP_PCP_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'APP_PCP_NEXT_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'BMI_FIRST'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'BMI_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'BMI_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'BMI_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'BP_DIA_FIRST'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'BP_DIA_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'BP_DIA_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'BP_DIA_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'BP_SYS_FIRST'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'BP_SYS_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'BP_SYS_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'BP_SYS_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'CHOLEST_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'CHOLEST_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'CHOLEST_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'CHOLEST_L_LRR_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'CHOLEST_L_UNIT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'COLONOGRAPHY_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'COLONOSCOPY_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'COLORECTAL_CAN_SCRN_HM_C'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'CUR_PCP_PROV_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'DIABETES_SCRN_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'FAM_HAS_DIABETES_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'FECAL_OCCULT_BLOOD_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'FIT_DNA_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'FIT_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HAD_STROKE_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HAD_THROMB_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HAD_TIA_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HAS_AFIB_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HAS_CAD_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HAS_CHF_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HAS_COLON_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HAS_COLORECTAL_CANCER_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HAS_DIABETES_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HAS_HYPERTEN_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HDL_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HDL_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HDL_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HDL_L_LRR_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'HDL_L_UNIT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'IMMNZTN_DTAP_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'IMMNZTN_FLU_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'IMMNZTN_PPSV_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'IMMNZTN_TD_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'LDL_CALC_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'LDL_CALC_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'LDL_CALC_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'LDL_CALC_L_LRR_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'LDL_CALC_L_UNIT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'LDL_DIR_LAST'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'LDL_DIR_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'LDL_DIR_L_DXR_CSN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'LDL_DIR_L_LRR_ID'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'LDL_DIR_L_UNIT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'LIPID_PROFILE_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'ON_SMOKEDET_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'SIGMOIDOSCOPY_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'SMOKELESS_STATUS_C'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'SMOKING_CESS_CNSL_DT'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'SMOKING_CESS_CNSL_YN'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'SMOKING_STATUS_C'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'TOBAC_NUM_PACK'
'KB SQL Column Code Change', 'DM_WLL_M_70_EXT', 'TOBAC_PACK_YEAR'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC', 'AGE'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC', 'HAS_MEDICAID_COVERAGE_YN'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC', 'HISP_OR_AFRICAN_AMER_YN'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC', 'NUM_ED_VIS'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC', 'NUM_HOSP_ADMIT'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC', 'ON_ANTIASTHMATIC_YN'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC', 'ON_ANTIDEPRESSANT_YN'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC', 'ON_ANTISEIZURE_YN'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC', 'ON_NON_OPIOID_ANALGESIC_YN'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC', 'ON_NSAID_YN'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC', 'PEDS_HOSP_OR_ED_MODEL'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC', 'SMOKING_STATUS_C'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC_EXT', 'NUM_ED_VIS'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC_EXT', 'NUM_HOSP_ADMIT'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC_EXT', 'ON_ANTIASTHMATIC_YN'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC_EXT', 'ON_ANTIDEPRESSANT_YN'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC_EXT', 'ON_ANTISEIZURE_YN'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC_EXT', 'ON_NON_OPIOID_ANALGESIC_YN'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC_EXT', 'ON_NSAID_YN'
'KB SQL Column Code Change', 'DM_WLL_PEDIATRIC_EXT', 'SMOKING_STATUS_C'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'AGE'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'APP_PCP_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'APP_PCP_NEXT_DT'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'BP_DIA_FIRST'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'BP_DIA_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'BP_DIA_LAST'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'BP_DIA_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'BP_SYS_FIRST'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'BP_SYS_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'BP_SYS_LAST'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'BP_SYS_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'CUR_PCP_PROV_ID'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'CUR_PRIM_BEN_PLAN_ID'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'CUR_PRIM_FIN_CLASS_C'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'CUR_PRIM_PAYER_ID'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'CUR_PRIM_PROD_TYPE_C'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'HEIGHT_FIRST'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'HEIGHT_FIRST_DT'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'HEIGHT_LAST'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'HEIGHT_LAST_DT'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'HEPA_1DOSE_HM_MODIFIER'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_DTAP_HM_C'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_HEP_B_HM_C'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_HIB_HM_C'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_IPV_HM_C'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_MMR_HM_C'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_NUM_DTAP'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_NUM_HEPATITIS_B'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_NUM_HIB'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_NUM_IPV'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_NUM_MMR'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_NUM_PCV'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_NUM_ROTAV'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_NUM_VZV'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_PCV_HM_C'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_ROTAV_HM_C'
'KB SQL Column Code Change', 'DM_WLL_PED_0', 'IMMNZTN_VZV_HM_C'
